bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,floors,condition,price
3,1.5,1840,9990,0,2.0,5,686000
4,1.75,2260,11000,640,1.0,3,555000
2,1.0,840,3860,0,1.0,4,361500
5,3.0,2830,7500,370,2.0,3,1240000
4,1.0,1600,10183,0,1.0,4,154950
3,1.75,1370,8719,0,1.0,3,247200
3,2.25,1960,7414,470,1.0,3,250000
3,1.5,1470,7200,0,2.0,4,590300
5,2.75,2740,8426,1370,1.0,4,541125
2,2.5,1090,923,0,2.0,3,310000
4,2.75,2460,9520,780,1.0,3,704111
3,2.25,1820,19602,0,1.0,4,277500
4,2.75,1960,8937,980,1.0,5,325000
3,2.25,1760,7023,0,2.0,3,289200
1,1.0,720,5000,0,1.0,4,185000
4,3.5,3470,8580,970,2.0,3,1445000
4,2.0,1370,8100,0,1.0,2,420550
4,2.25,2370,11310,820,1.0,3,603000
3,1.0,1390,2640,160,1.5,3,345000
3,2.0,1840,3075,920,1.0,5,650000
5,3.0,2790,19439,1290,1.0,5,589950
2,2.25,1460,1607,0,2.0,3,309950
3,2.5,2620,241200,0,1.5,4,775000
4,1.5,2230,5109,900,1.5,3,590000
4,3.0,3250,2760,830,2.5,3,863500
3,1.0,1190,7000,0,1.0,3,517500
3,3.0,2090,7440,800,1.5,5,700000
3,2.5,2580,8154,490,1.0,3,699000
3,2.5,2100,3574,410,2.0,3,350000
4,2.5,3160,16564,0,2.0,3,795000
3,2.5,2090,7640,730,1.0,3,543000
3,2.5,1570,3143,0,2.0,3,325000
3,1.0,1020,6000,0,1.5,3,337500
2,1.0,1300,11080,0,1.0,4,425000
3,2.5,2110,9773,0,1.0,3,780000
2,1.0,1210,17389,0,1.0,4,259000
4,1.75,1990,12950,140,1.0,4,524400
3,2.0,1630,8018,0,1.0,3,260000
2,2.0,1384,1822,0,2.0,3,273000
4,2.5,3380,75794,0,2.0,3,639900
4,2.5,2480,8626,0,2.0,3,420000
3,1.0,1270,8000,0,1.0,4,510500
4,1.0,1010,7200,0,1.5,3,290000
3,1.75,1490,6269,500,1.0,4,226000
2,1.0,820,3844,0,1.0,4,300000
3,2.0,1810,10860,0,1.0,3,407450
4,2.25,3060,7920,1530,1.0,3,390000
6,2.75,2980,20000,850,1.0,3,1058800
3,2.5,3440,18167,0,2.0,3,610000
3,2.5,1820,7242,600,1.0,3,239975
3,2.5,2320,5760,840,1.0,3,375000
4,2.5,2620,4400,0,2.0,3,742500
4,1.75,2190,11625,170,1.0,4,450000
3,2.25,1780,10395,0,1.0,3,300000
3,1.75,2200,7700,960,1.0,3,216600
3,1.75,1600,6120,0,1.5,3,525000
4,2.25,2450,21000,800,1.0,4,455000
4,2.25,2680,35218,0,2.0,3,390000
3,1.75,1850,8667,970,1.0,4,450000
4,1.0,1740,4400,0,1.5,3,382000
3,2.25,1490,9600,320,1.0,4,287000
4,2.0,1960,190357,0,1.0,2,460000
3,2.25,1380,3015,0,2.0,3,435000
2,1.0,1510,4032,200,1.5,3,575000
3,1.5,1410,3600,0,1.0,3,626700
4,1.5,1440,8680,0,1.5,3,352000
3,1.0,920,6750,0,1.0,4,650000
3,1.0,1090,17630,0,1.0,4,197000
8,2.75,2790,6695,1320,1.0,3,340000
3,2.0,1840,14985,0,1.0,3,560000
3,1.75,1340,6300,0,1.0,3,354000
4,2.5,2570,9086,0,2.0,3,670000
4,3.5,3010,6202,0,2.0,3,769000
4,2.5,2160,3139,1080,1.0,3,650000
3,1.75,2140,9484,850,1.0,3,650000
4,1.75,2090,7416,1040,1.0,4,289950
3,1.75,1810,21138,570,1.0,4,300000
4,1.75,1760,5750,690,1.0,5,471000
4,2.5,2500,8540,0,2.0,3,639000
2,1.0,930,6900,0,1.0,3,287000
4,2.5,3030,8335,0,2.0,3,740000
3,2.0,1460,3000,520,1.0,4,499922
4,2.5,2940,14071,0,2.0,3,675000
5,2.75,3360,9200,0,2.0,3,738515
3,1.75,2110,4800,900,1.0,3,445000
4,2.25,2740,11343,760,1.0,5,1039000
2,1.0,1070,2196,190,1.0,4,346000
3,2.0,1680,4886,500,2.0,3,450000
4,2.5,2260,13755,0,1.0,4,350000
4,3.5,5860,7200,2170,2.0,5,2400000
4,2.25,2380,35008,0,1.0,3,594950
5,3.0,3320,5354,0,2.0,3,1695000
2,1.0,1050,9000,0,1.5,4,219000
4,2.5,2070,3982,0,2.0,3,450000
4,2.25,1790,7311,0,2.0,3,402000
2,1.0,840,4000,0,1.0,3,275000
3,1.5,990,4500,0,1.0,5,421500
3,3.0,4120,60392,940,2.0,3,560000
3,1.75,1620,9600,0,1.0,4,314000
4,2.0,1340,8190,0,1.0,4,287000
4,1.0,1500,5750,0,1.5,3,277000
2,1.0,1300,6731,0,1.0,3,337500
4,2.75,3100,10245,0,2.0,3,792000
3,2.5,3380,7074,1180,2.0,3,435000
4,2.5,2660,9030,1210,1.0,4,313100
3,2.25,1700,3333,600,1.5,3,575000
4,2.5,1840,7800,600,1.0,3,510000
2,1.0,890,5200,0,1.0,4,299950
3,3.0,2800,5800,1220,1.0,3,1028000
4,1.75,2010,8625,670,1.0,4,364000
3,1.0,1380,7470,0,1.0,5,335000
3,1.0,1210,8000,0,1.0,3,219950
3,2.0,1280,6994,0,1.0,3,215000
4,2.5,4090,215186,420,2.0,4,640000
3,1.0,1580,6300,400,1.0,3,535000
4,2.0,1910,7826,770,1.0,4,253000
2,2.5,1740,2500,530,2.0,3,650000
3,2.25,1130,4445,0,1.5,4,672000
3,1.75,1970,8540,840,1.0,4,606000
3,2.25,1780,9720,500,1.0,3,292000
3,2.0,1670,7757,0,1.0,3,289950
4,1.5,1360,9323,0,1.0,4,257500
3,2.5,1840,6985,550,1.0,3,380000
3,1.75,1255,1113,0,3.0,3,360000
3,1.75,1840,7412,600,1.0,4,269500
4,2.5,2960,6031,0,2.0,3,449000
4,1.5,1430,7232,0,1.5,3,375000
5,4.75,5990,10450,1940,2.0,3,2200000
4,2.5,3480,59242,0,2.0,3,810000
5,3.25,4260,7861,0,2.0,3,994000
5,2.25,1820,10500,740,1.0,4,275000
2,1.0,1290,2482,0,2.0,3,300000
5,2.5,2130,8428,0,2.0,3,380000
3,2.0,1170,10051,0,1.0,4,200000
3,3.5,1730,1349,380,3.0,3,635000
2,1.0,880,5750,0,1.0,3,280000
3,2.5,2380,6832,0,2.0,3,574000
4,1.0,1330,9729,0,1.0,3,1050000
3,2.25,1780,191228,0,2.0,3,545000
3,1.5,1220,8400,0,1.0,4,271950
5,1.75,2490,24969,950,1.0,4,630000
2,1.0,1180,10800,0,1.0,3,400000
4,2.5,2310,6200,0,2.0,3,334000
4,2.0,1440,4855,0,2.0,4,332500
2,1.5,1620,1444,540,2.0,3,525000
3,2.5,2620,8403,0,2.0,3,408000
4,2.5,3710,7491,0,2.0,3,846450
3,1.5,1040,10323,0,1.0,4,411100
5,3.25,3320,11340,840,2.0,4,409124
2,1.5,800,5192,0,1.0,5,335950
5,2.5,2040,9597,800,1.0,4,480000
2,1.75,1960,30144,980,1.0,3,280000
4,2.5,2670,4410,0,2.0,3,668000
4,2.5,2930,8641,0,2.0,3,750000
2,1.0,830,4000,0,1.0,3,394475
5,1.75,2290,4320,310,2.0,3,848000
3,1.5,2510,3600,0,2.5,4,675000
3,1.0,1280,7572,0,1.0,4,175000
4,1.5,1810,6000,460,1.0,3,560000
5,2.75,2080,13189,0,2.0,3,538888
4,1.75,1680,9244,0,2.0,3,359000
3,2.25,1660,5128,0,2.0,3,300000
3,2.5,1650,5994,0,2.0,4,273000
3,2.5,1420,1438,140,2.0,3,670000
4,2.25,2240,8376,500,1.0,3,530000
3,1.5,1230,3060,320,1.0,3,625000
3,1.0,1260,6000,0,1.0,4,248000
3,2.5,2060,4812,0,2.0,3,533000
4,3.5,3090,10510,900,1.0,3,549950
4,1.75,3220,7392,1210,1.0,4,485000
3,2.5,2020,4845,0,2.0,3,353500
2,1.75,1910,12142,0,1.0,3,435000
3,1.0,1150,10000,150,1.0,3,241000
4,2.75,2730,3560,1180,1.5,3,885000
6,3.0,2890,2370,600,2.5,3,799200
3,2.5,2280,12746,790,1.0,4,760000
2,1.0,1040,5700,0,1.0,3,270000
4,1.75,2440,7475,400,1.0,4,675000
3,2.5,1720,5940,720,1.0,4,499000
3,2.5,3430,28718,0,1.5,3,1202500
4,2.5,2570,4865,0,2.0,3,320000
4,3.25,4360,210254,2040,1.0,3,890000
4,2.75,2060,7350,850,1.0,3,275000
4,2.5,3020,8302,0,2.0,4,490000
3,2.5,2340,4200,800,1.5,3,550000
5,2.0,2400,9537,1190,1.0,5,390000
3,2.25,1610,11920,500,1.0,4,277000
3,1.75,1090,7647,0,1.0,3,236000
3,1.75,1470,13068,0,1.0,4,265953
3,2.25,1670,6240,430,1.0,4,545000
3,2.5,1850,10109,0,2.0,3,535000
3,2.75,3940,9671,1800,1.0,5,1450000
4,3.0,2330,3497,410,2.0,3,490000
4,2.5,2020,7200,0,1.5,4,319950
3,1.5,1300,7200,0,1.0,5,625000
3,1.0,1180,6947,0,1.0,4,248000
3,1.75,1320,7840,0,1.0,3,475000
6,2.75,2520,9324,1200,1.0,4,410000
3,2.5,1680,2000,0,3.0,3,670000
3,2.5,2000,35438,0,2.0,3,430000
2,1.0,1180,4900,0,1.0,5,313000
3,3.25,3330,15093,0,2.5,3,950000
2,2.0,1880,5400,0,1.5,3,751750
4,2.5,2990,5280,780,2.0,3,760000
3,1.75,1510,12408,0,1.0,4,310650
4,3.0,3110,7231,0,2.0,3,367500
4,2.5,2150,5000,0,2.0,3,580000
3,2.25,1900,3960,700,1.5,3,580000
4,2.5,2720,10000,0,2.0,3,665000
3,2.25,1560,8280,0,2.0,4,239950
4,2.5,1990,30083,0,2.0,3,470000
3,1.75,1740,3060,790,1.0,5,733000
4,2.0,2130,8400,780,1.0,3,250000
4,1.75,1510,9176,0,1.0,5,402000
5,3.5,2100,5107,690,2.0,3,295000
5,2.5,2344,8000,784,1.0,4,355000
3,1.5,1970,22486,0,1.0,4,289000
3,2.25,1470,9140,0,2.0,3,376000
2,1.0,940,5040,0,1.0,3,212700
3,1.75,1780,13095,0,1.0,4,325000
4,2.5,2230,5743,0,2.0,3,415000
3,2.5,3570,15151,1170,1.0,4,935000
3,2.5,1920,15260,0,2.0,3,372000
3,1.5,1290,8366,270,1.0,3,240000
3,1.75,1880,16262,0,1.0,5,334950
4,2.5,2960,4640,0,2.0,3,426500
2,1.75,1840,14874,540,1.0,3,430000
3,1.5,1890,6183,800,1.0,3,400000
3,2.25,1820,6000,700,1.0,4,455850
4,3.5,4370,8510,760,2.0,3,1965221
3,1.75,1530,10731,0,1.0,3,400000
3,1.0,1030,10480,0,1.0,4,397500
3,2.5,2000,1950,0,3.0,3,755000
5,1.5,1730,9230,720,1.0,3,287000
4,2.5,3620,16000,0,2.0,3,480000
3,2.5,2040,9622,0,2.0,3,490000
3,2.5,2640,6715,960,2.0,3,365000
3,2.5,1600,2244,0,2.0,3,260000
4,1.0,1480,12675,0,1.5,4,505000
2,1.0,700,4800,0,1.0,3,260000
2,1.0,700,4800,0,1.0,3,430000
4,2.5,3520,12193,0,2.0,4,905000
3,2.0,1650,6408,0,2.0,4,440000
4,1.0,1360,5500,0,1.5,3,439500
3,2.0,1350,6696,670,1.0,5,270000
3,2.5,1970,6291,0,2.0,4,306500
3,2.0,1470,1656,160,2.0,3,380000
4,1.75,1610,9652,0,1.0,5,215000
2,1.0,810,6150,0,1.0,3,299900
4,3.5,2820,7809,0,2.0,3,1450000
3,1.0,1900,33888,0,1.5,4,239950
4,2.5,1830,7345,290,1.0,4,494000
4,1.5,1730,7700,720,1.0,4,317500
4,2.5,2110,7291,0,2.0,4,670000
3,2.5,3060,7831,0,2.0,3,650000
4,2.5,2620,7328,0,2.0,3,852000
2,1.5,1088,1360,0,2.0,3,250000
3,1.5,1400,10853,0,1.0,4,264950
2,2.0,1540,6804,520,1.0,5,582500
3,2.5,1540,1564,240,2.0,3,384000
3,1.5,2310,3360,520,1.5,3,817000
4,1.75,1730,9520,0,1.0,4,320000
4,2.25,2070,39446,600,1.0,3,445800
2,1.0,900,4500,0,1.0,3,263300
3,1.0,860,6635,0,1.0,3,215000
5,4.0,2980,4500,910,1.5,3,842500
5,4.0,2980,4500,910,1.5,3,850000
5,2.5,2740,12413,0,2.0,3,386000
4,2.5,1790,5257,0,2.0,3,251100
3,1.75,1750,16748,420,1.0,3,435000
4,4.0,3610,12811,0,2.0,3,870000
6,1.0,1430,20620,0,2.0,3,800000
3,1.75,1570,15500,0,1.0,4,555000
2,1.0,2280,37500,0,2.0,3,280000
3,1.0,940,2366,0,1.0,3,356000
4,2.5,2920,6000,0,2.0,3,675000
4,2.25,2260,11900,0,2.0,3,605000
5,2.0,2000,4211,720,1.5,4,690500
2,1.75,1440,4225,0,1.0,3,437000
5,2.0,2310,13430,0,1.5,4,850000
4,2.25,2300,4600,960,1.5,4,350000
2,2.25,1490,6770,0,1.5,3,480000
3,2.25,1830,25641,0,2.0,3,379500
5,4.5,4440,9784,0,2.0,3,600000
4,3.5,4970,16582,1040,2.0,4,1436000
2,1.5,1000,1075,160,2.0,3,303000
4,2.5,4940,10037,1490,1.0,3,800000
2,2.0,1980,6000,760,1.5,5,549000
3,2.5,1560,9600,350,1.0,3,324950
2,1.0,870,6537,0,1.0,3,170000
3,1.0,840,6500,0,1.0,5,178000
3,1.0,1250,8314,0,1.0,3,144000
4,2.75,3120,20031,1140,1.0,4,1580000
2,1.0,750,7000,0,1.0,3,258000
3,1.75,710,5050,0,1.0,4,345000
3,1.75,2290,14800,670,1.0,3,470000
5,2.5,3750,91681,0,2.0,3,2903000
3,1.5,980,7790,0,1.0,5,350000
2,1.75,1590,11276,0,1.0,4,225500
2,1.0,940,4000,220,1.0,3,473000
3,1.75,1750,9623,600,1.0,3,279000
3,1.0,1460,8227,580,1.0,3,470000
3,1.75,1540,4800,770,1.0,4,565000
3,2.0,2560,6800,1180,1.0,4,695000
3,1.75,1660,37642,0,1.0,4,315000
3,2.5,1880,4499,0,2.0,3,529000
5,3.75,3500,101494,0,1.5,3,750000
3,2.25,1840,10500,0,2.0,3,481500
3,2.0,1060,7412,0,1.0,3,211000
3,2.25,1790,7500,400,1.0,3,455000
2,1.0,810,4838,0,1.0,3,238950
4,3.5,2600,5100,780,2.0,3,722500
4,2.5,3230,19193,1230,1.0,4,795000
4,2.25,2240,9600,0,2.0,3,327500
4,3.0,3400,5100,0,2.0,3,585000
4,2.0,3140,10875,1200,1.0,3,775000
4,2.5,2780,4200,0,2.0,3,645000
4,2.75,2320,12368,650,1.0,3,445000
3,1.75,1370,5858,0,1.0,3,257950
5,1.75,2230,7560,1000,1.0,3,375000
3,2.5,1610,7223,0,2.0,3,245000
3,2.5,3410,41022,0,2.0,3,725000
4,2.5,2810,4922,0,2.0,3,702000
3,1.75,1850,14986,0,2.0,3,330000
3,1.5,1790,4800,0,1.5,3,940000
3,1.0,1150,11396,0,1.5,4,354500
4,2.75,2420,8700,0,1.5,4,279950
3,2.25,1580,7034,400,1.0,4,284000
5,2.0,1760,21562,200,1.0,3,480000
5,2.0,1760,21562,200,1.0,3,647500
3,2.5,2750,35000,0,2.0,3,625000
3,1.0,920,4875,0,1.0,4,152000
3,1.0,960,10181,0,1.0,3,322000
3,1.75,1120,4000,250,1.0,4,445000
3,1.0,1560,3960,0,1.5,4,595000
3,1.0,1380,7334,400,1.0,3,165000
4,2.5,1940,6206,0,2.0,3,278500
3,1.75,1810,10625,440,1.0,3,517500
2,1.0,1100,4200,0,1.0,3,343566
4,2.25,1980,9714,810,1.0,3,286285
4,1.5,1340,6200,0,1.0,5,474905
3,1.75,1680,4800,280,1.0,4,550000
4,2.5,2060,16000,0,2.0,3,286000
3,3.25,2620,7215,850,1.0,4,900000
3,2.25,1610,5159,0,2.0,3,449950
4,1.5,1490,7560,0,2.0,3,259000
3,2.25,1900,8125,360,1.0,3,340000
4,2.5,3440,56192,0,2.0,3,785000
2,1.0,1840,3300,710,1.5,4,490000
4,2.0,2330,6250,930,1.0,4,344950
3,2.0,2250,2975,370,2.0,4,950000
4,1.75,2000,3988,1000,1.0,4,810000
2,2.5,3010,16050,1750,1.0,4,998160
3,1.75,1680,7389,530,1.0,3,377000
3,2.0,1530,6773,0,1.0,4,595000
2,1.0,970,4800,0,1.0,3,313300
5,1.75,1550,5225,0,1.5,4,360000
3,1.75,1660,7350,0,1.0,2,188000
3,2.5,3680,203860,0,1.5,3,755000
5,3.5,3210,4060,920,2.0,3,1289000
3,1.0,1480,13280,0,2.5,3,455000
5,3.5,3600,9312,920,2.0,3,817500
3,2.25,1700,1481,0,3.0,3,550000
3,1.75,1680,8725,440,1.0,3,260000
3,2.0,1550,34175,0,1.5,3,320000
3,3.25,3780,10623,1130,1.0,3,1153000
4,2.5,2360,7370,900,1.0,3,362000
3,2.5,1810,1750,460,2.0,3,503500
3,2.5,2290,3475,0,2.0,3,653000
4,2.75,3370,12447,0,2.0,3,760000
4,1.75,2090,5050,1000,1.0,4,775000
4,3.75,2130,34689,0,1.5,3,1339000
5,1.75,2060,10911,700,1.0,4,417500
3,1.5,1560,9350,340,1.0,4,525000
2,1.0,730,2400,0,1.0,3,217000
4,2.75,2910,6308,1270,1.0,3,525000
4,2.25,2490,8700,600,1.0,3,442500
4,1.75,1710,10440,0,1.0,4,525000
4,1.75,1520,10630,0,1.0,4,425500
3,2.75,2930,218235,0,2.0,3,710000
4,3.0,3160,10948,1230,1.0,3,545000
5,2.75,2910,16410,0,1.5,4,410000
3,2.25,1700,8100,500,1.0,3,245000
2,1.0,810,6697,0,1.0,4,194900
4,2.5,2000,5390,0,2.0,3,284000
2,1.75,1894,52769,374,1.5,4,280000
3,1.75,2080,87991,1040,1.0,3,280000
4,2.0,1730,5500,720,1.0,5,360000
2,1.0,720,4323,0,1.0,3,405000
4,2.5,3560,13981,0,2.0,3,865000
4,2.0,1210,11100,0,1.0,4,483300
4,2.5,2130,9268,0,2.0,4,355000
3,2.25,1570,8767,390,1.0,3,274950
3,4.5,3950,6134,1070,2.0,3,1925000
3,3.25,3450,15586,760,2.0,3,755000
4,5.75,7220,223462,1000,2.0,3,1940000
3,1.75,1150,9600,0,1.0,3,309212
3,2.25,1500,7615,350,1.0,3,219950
3,2.5,1300,5150,0,1.5,4,690000
3,1.75,1290,4000,120,1.0,3,250800
3,2.0,2510,35255,0,1.0,3,557500
4,1.75,2320,3825,500,1.5,5,941000
6,4.75,5480,19401,1570,1.5,5,3650000
4,2.75,2030,8600,800,1.0,4,305000
4,1.5,2060,16110,0,1.0,4,815000
3,2.5,2920,34527,1120,1.0,4,1015000
4,3.0,3330,6990,1000,1.5,5,1240000
3,2.5,2110,8164,0,2.0,3,535000
3,1.0,1175,10454,0,1.0,4,775000
3,2.0,1590,8670,0,1.0,3,255000
2,1.0,1070,9750,0,1.0,3,327000
4,2.0,2720,8819,480,2.0,3,560000
4,3.5,2980,6349,0,2.0,3,1339000
3,1.75,1160,5200,0,1.0,4,199500
4,2.5,3580,97574,0,2.0,3,760000
3,2.25,3020,6000,1040,3.0,3,439000
4,2.25,2380,5250,970,1.0,4,527000
3,2.75,2270,13590,970,1.5,4,199950
3,2.25,1660,8188,0,2.0,4,254000
2,1.0,830,5000,0,1.0,4,393000
5,2.25,2480,12614,620,1.0,4,585000
2,2.0,1900,7740,750,1.0,4,450000
2,1.75,1670,4008,0,1.0,3,565000
5,2.25,2000,7900,700,1.0,4,330000
3,2.0,2320,65340,0,1.5,3,870000
4,2.5,1860,8117,400,1.0,4,585000
3,2.5,2110,208737,0,2.0,3,500000
3,2.0,1400,7384,250,1.0,3,225000
3,2.0,1400,7384,250,1.0,3,295000
3,2.75,2850,14800,930,1.0,4,775000
3,1.0,1370,11050,0,1.0,3,280000
3,2.5,2170,3200,890,1.5,5,539000
3,1.75,2570,14033,0,1.0,4,567500
4,2.25,1970,7902,660,1.0,3,442500
5,3.75,2980,4635,0,3.0,3,598200
4,2.5,2300,10843,0,2.0,5,610000
3,2.5,1990,4936,0,2.0,3,544900
4,2.5,2390,38258,0,2.0,3,557500
3,2.5,2160,7500,730,1.0,3,532500
4,3.25,3300,15907,0,2.0,5,1350000
3,2.0,1840,2825,800,1.0,3,750000
3,2.5,2030,10958,0,2.0,3,530000
3,2.5,1400,2036,0,2.0,3,346100
4,2.25,2320,16800,0,2.0,4,260000
3,1.75,1410,9150,0,1.0,5,365000
3,2.0,1860,42800,930,1.0,4,615000
4,2.5,1820,6916,0,2.0,3,318400
4,2.5,1910,7172,0,2.0,3,498500
3,1.75,1540,7490,0,1.0,5,450000
3,2.0,1430,7905,0,1.0,4,200000
3,1.0,1010,8906,0,1.0,5,234000
2,1.0,940,8384,0,1.0,3,121800
3,2.75,2600,5875,1000,1.5,5,805000
4,2.25,2060,7283,840,1.0,3,410000
3,2.5,1920,4534,0,2.0,3,475000
4,2.5,2900,21074,0,2.0,3,1337500
1,1.0,1020,7920,0,1.0,3,269000
4,2.25,2150,9520,0,2.0,4,573000
3,2.5,1660,2890,0,2.0,3,330000
4,1.0,1230,7410,0,1.5,3,252750
2,2.5,2170,7546,0,1.0,3,745000
3,2.0,1280,7633,0,1.0,3,280000
4,2.5,2240,6920,860,1.0,5,535000
4,1.5,1780,5100,460,1.0,3,580000
3,1.75,1840,7200,620,1.0,4,301000
4,1.75,1740,7700,0,1.0,5,600000
5,3.0,3040,6604,0,2.0,3,538900
3,2.5,2370,4375,0,2.0,3,366000
4,2.5,2100,6783,0,2.0,3,303000
3,2.25,1470,1578,380,2.0,3,432000
2,1.5,1300,6120,480,1.0,3,300000
3,3.0,3420,7826,990,2.0,4,908800
3,1.5,1190,4750,220,1.0,3,500000
5,2.0,2080,16117,340,1.0,5,254000
5,1.5,2180,4268,840,1.5,4,470000
3,2.0,1460,7860,0,1.0,5,480000
3,1.75,1530,8503,380,1.0,4,536000
4,3.5,4740,8611,1100,2.0,3,1349000
3,2.25,1980,40887,0,1.0,4,550000
3,1.75,1710,6400,470,1.0,4,260000
2,1.5,1160,982,270,2.0,3,284900
3,2.5,2200,3000,670,2.0,3,740000
2,1.0,1170,5000,140,1.0,4,425000
3,1.0,1120,7500,0,1.0,3,230000
3,1.5,1710,4000,0,2.0,3,675000
3,1.75,1650,7807,0,1.0,3,267500
4,2.5,2840,8820,1420,1.0,5,814000
4,3.0,3310,217800,0,1.5,3,1250000
3,2.0,1860,7232,540,1.0,3,460000
3,2.5,2250,9608,0,2.0,3,445000
3,2.5,2890,7027,0,2.0,3,715000
3,1.75,2120,5992,1060,1.0,3,425000
4,2.5,2130,4750,0,2.0,3,370000
2,1.75,1170,8200,390,1.0,4,302000
4,1.75,2120,7420,1060,1.0,4,453000
3,1.75,1280,10716,0,1.0,4,290000
4,2.5,3170,47502,0,2.0,3,1035000
4,2.25,2260,41984,0,1.0,4,925000
3,1.75,2930,19876,900,1.0,3,600000
3,1.5,1060,5750,0,1.0,4,354000
4,1.75,1740,9344,560,1.0,3,204950
4,2.5,2990,5400,0,2.0,3,675000
4,3.25,3530,20012,0,2.0,3,995000
5,2.0,2960,10960,1460,1.0,4,800000
3,2.5,1650,3711,0,2.0,3,472500
4,2.5,2720,13500,1210,1.0,3,549950
3,1.75,1516,2897,518,1.0,3,575575
4,3.25,4386,12275,2030,1.0,3,545000
3,2.25,2580,7434,950,1.0,3,340000
3,1.0,960,5512,0,1.0,4,225000
2,1.75,1460,10506,0,1.0,3,299950
4,3.5,3840,4000,1200,2.0,3,829900
4,2.5,2090,4200,0,2.0,3,340000
4,2.25,2470,7800,1000,1.0,3,515000
4,2.5,2090,6906,0,2.0,4,601000
3,2.5,2070,8581,0,2.0,3,470000
3,1.0,1650,6400,670,1.0,4,371500
3,1.75,1880,45738,470,1.0,4,550000
4,2.5,2060,7720,0,2.0,3,242550
3,1.5,1410,9647,0,1.0,3,367500
4,3.5,2770,8763,670,2.0,3,359000
3,2.0,1390,8245,0,1.0,2,204900
4,2.75,5440,239580,2720,1.0,2,850000
3,1.5,1280,4452,0,2.0,3,187000
3,2.75,1720,28000,0,1.0,4,326000
3,2.75,1720,28000,0,1.0,4,340000
6,2.25,3040,28535,1150,1.0,3,330000
4,3.5,3780,7769,670,2.0,3,782000
4,2.5,2670,5974,0,2.0,3,612000
3,2.0,1350,7216,0,1.0,3,400000
5,3.5,3490,9680,1030,2.0,3,941500
2,1.5,870,747,70,2.0,3,313000
4,2.25,2410,4250,950,1.5,5,735000
3,1.75,1640,10123,300,1.0,3,471000
3,1.0,1540,9800,0,1.0,4,350000
4,2.5,2370,9601,800,1.0,3,530000
4,3.0,1830,9548,0,2.0,3,415000
4,2.25,2330,8994,0,2.0,3,639500
4,2.75,2240,27820,0,1.5,4,580379
2,2.5,1700,2513,0,2.0,3,378000
3,2.25,1750,9298,340,1.0,4,265000
3,1.75,1100,9750,0,1.0,4,212000
4,3.0,2320,13068,0,2.0,3,400000
4,2.5,2540,6491,0,2.0,3,750000
5,2.5,3090,12750,1340,1.0,3,384900
2,1.0,770,5200,0,1.0,5,176000
3,2.75,2370,4632,0,2.0,3,350000
3,1.0,1200,7210,0,1.0,4,168000
4,2.0,2200,3060,1100,1.0,3,358000
3,2.75,2660,32757,0,1.0,4,580000
3,1.75,1600,10280,550,1.0,3,442500
2,2.5,1330,1249,0,3.0,3,515000
5,2.5,3440,12900,1720,1.0,4,554000
3,2.5,2510,6320,0,2.0,3,659000
4,2.5,2150,10098,1060,1.0,3,414999
3,1.5,1180,10277,0,1.0,3,275000
2,1.0,680,8640,0,1.0,4,193000
4,2.5,2840,4750,0,2.0,3,525000
3,2.5,1820,7500,0,2.0,3,424000
2,1.0,1070,5150,200,1.0,4,455000
2,1.0,1250,5650,0,2.0,4,463000
4,2.5,2190,6300,950,1.0,3,1100000
3,1.75,3000,5413,1100,2.0,4,523000
4,1.75,2270,9830,0,1.0,4,615000
4,4.0,4500,11795,0,2.0,3,1515000
5,4.0,3400,5000,1080,2.0,3,870000
3,2.5,2830,9680,0,2.0,3,710000
3,1.0,960,9563,0,1.0,5,215000
2,1.0,1530,6450,0,1.0,4,590000
5,2.5,2500,13034,1200,1.0,3,323000
4,2.0,1560,7569,0,1.5,4,279000
3,2.25,2070,7207,350,1.0,3,535100
5,2.25,2710,19800,800,1.0,5,830000
4,2.5,3150,4203,0,2.0,3,815000
3,2.25,1880,10880,400,1.0,3,535900
3,1.0,1250,8800,0,1.0,3,230000
4,1.75,2290,8142,800,1.0,4,325500
3,2.25,1990,4331,0,2.0,3,359000
3,2.5,2100,5824,0,2.0,3,505000
3,1.0,940,8400,0,1.0,5,253905
3,1.75,1640,4860,440,1.0,3,369950
3,2.25,1860,8378,0,2.0,3,350000
4,2.25,2100,2500,0,3.0,3,650000
3,1.75,1500,15246,0,1.0,3,295000
3,1.75,1680,28046,500,1.0,3,620000
2,2.5,3900,920423,0,2.0,3,1998000
3,1.0,1400,7410,0,1.0,3,246000
3,2.75,2600,12860,1250,1.0,3,430000
3,2.0,1440,4859,0,2.0,2,509990
4,1.75,1870,9500,780,1.0,4,490000
4,2.75,2960,10454,600,1.0,3,385000
4,2.5,2440,6733,0,2.0,3,769000
2,1.0,1122,9100,0,1.0,4,185000
3,1.5,1060,10464,0,1.0,4,303500
4,2.5,2150,8165,720,1.0,3,468000
4,2.5,3100,10000,0,2.0,3,449950
2,1.5,880,1805,0,2.0,3,235000
4,2.5,2490,34947,340,2.0,3,520000
2,1.0,1080,9067,0,1.0,3,203000
5,2.5,2530,10190,1240,1.0,4,657000
3,1.0,1200,7800,0,1.0,4,275000
4,2.25,2850,7453,0,2.0,3,540000
4,2.5,2950,4502,0,2.0,3,455000
2,1.75,1160,6828,300,1.0,3,458500
